id,id_kabupaten_kota,kecamatan,deleted
6120,413,SARJO,F
6121,415,SESENA PADANG,F
6122,415,MESSAWA,F
6123,413,DURIPOKU,F
6124,416,WUARLABOBAR,F
6125,417,KEI KECIL TIMUR,F
6126,418,ELPAPUTIH,F
6127,419,PULAU HARUKU,F
6128,419,NUSALAUT,F
6129,420,SIWALALAT,F
6130,421,PULAU PULAU TERSELATAN,F
6131,417,KEI BESAR UTARA BARAT,F
6132,420,GOROM TIMUR,F
6133,416,SELARU,F
6134,416,YARU,F
6135,416,MOLU MARU,F
6136,420,KILMURY,F
6137,421,PULAU-PULAU BABAR TIMUR,F
6138,422,SIRIMAU,F
6139,419,SERAM UTARA,F
6140,423,AIRBUAYA,F
6141,420,SIRITAUN WIDA TIMUR,F
6142,424,KEPALA MADAN,F
6143,420,TUTUK TOLU,F
6144,419,SERAM UTARA TIMUR SETI,F
6145,420,BULA BARAT,F
6146,418,HUAMUAL BELAKANG (WAISALA),F
6147,425,ARU TENGAH,F
6148,419,LEIHITU BARAT,F
6149,416,KORMOMOLIN,F
6150,419,AMAHAI,F
6151,422,NUSANIWE (NUSANIVE),F
6152,420,WAKATE,F
6153,420,PULAU GORONG (GOROM),F
6154,421,WETAR,F
6155,416,WERTAMRIAN,F
6156,419,TEON NILA SERUA,F
6157,419,MASOHI KOTA,F
6158,420,KIAN DARAT,F
6159,425,ARU TENGAH SELATAN,F
6160,420,PULAU PANJANG,F
6161,418,HUAMUAL,F
6162,416,NIRUNMAS,F
6163,417,HOAT SORBAY,F
6164,421,WETAR TIMUR,F
6165,419,LEIHITU,F
6166,420,WERINAMA,F
6167,421,PULAU MASELA,F
6168,425,ARU TENGAH TIMUR,F
6169,423,FENA LEISELA,F
6170,417,KEI BESAR UTARA TIMUR,F
6171,423,WAELATA,F
6172,423,NAMLEA,F
6173,421,MDONA HYERA / HIERA,F
6174,423,BATABUAL,F
6175,424,WAESAMA,F
6176,416,WERMAKATIAN (WER MAKTIAN),F
6177,424,NAMROLE,F
6178,425,ARU SELATAN TIMUR,F
6179,425,ARU UTARA TIMUR BATULEY,F
6180,421,DAMER,F
6181,421,PULAU LETTI (LETI MOA LAKOR),F
6182,420,TELUK WARU,F
6183,425,SIR-SIR,F
6184,416,TANIMBAR SELATAN,F
6185,417,KEI BESAR,F
6186,419,SAPARUA,F
6187,418,KEPULAUAN MANIPA,F
6188,420,BULA,F
6189,418,TANIWEL,F
6190,417,KEI KECIL TIMUR SELATAN,F
6191,417,MANYEUW,F
6192,425,ARU SELATAN,F
6193,417,KEI KECIL,F
6194,426,PULAU DULLAH UTARA,F
6195,425,PULAU-PULAU ARU,F
6196,420,TEOR,F
6197,419,BANDA,F
6198,424,AMBALAU,F
6199,421,WETAR UTARA,F
6200,422,LEITIMUR SELATAN,F
6201,425,ARU SELATAN UTARA,F
6202,418,SERAM BARAT,F
6203,424,LEKSULA,F
6204,424,FENA FAFAN,F
6205,417,KEI BESAR SELATAN BARAT,F
6206,426,PULAU-PULAU KUR,F
6207,425,ARU UTARA,F
6208,419,SERAM UTARA BARAT,F
6209,420,SERAM TIMUR,F
6210,423,WAEAPO,F
6211,423,LOLONG GUBA,F
6212,422,BAGUALA,F
6213,423,WAPLAU,F
6214,422,TELUK AMBON,F
6215,419,TEHORU,F
6216,418,TANIWEL TIMUR,F
6217,418,KAIRATU,F
6218,421,PULAU WETANG,F
6219,421,PULAU PULAU BABAR,F
6220,421,KEPULAUAN ROMANG,F
6221,426,KUR SELATAN,F
6222,418,AMALATU,F
6223,418,INAMOSOL,F
6224,419,TELUTIH,F
6225,419,SAPARUA TIMUR,F
6226,421,WETAR BARAT,F
6227,421,DAWELOR DAWERA,F
6228,423,LILIALY,F
6229,423,TELUK KAIELY,F
6230,421,MOA LAKOR,F
6231,418,KAIRATU BARAT,F
6232,416,TANIMBAR UTARA,F
6233,426,PULAU DULLAH SELATAN,F
6234,421,PULAU LAKOR,F
6235,417,KEI BESAR SELATAN,F
6236,419,SERAM UTARA TIMUR KOBI,F
6237,421,KISAR UTARA,F
6238,419,SALAHUTU,F
6239,419,TELUK ELPAPUTIH,F
6240,417,KEI KECIL BARAT,F
6241,426,PULAU TAYANDO TAM,F
6242,427,JAILOLO,F
6243,427,IBU SELATAN,F
6244,428,TIDORE UTARA,F
6245,429,PULAU TERNATE,F
6246,430,MOROTAI SELATAN,F
6247,431,TALIABU UTARA,F
6248,432,OBI,F
6249,427,SAHU TIMUR,F
6250,433,WEDA SELATAN,F
6251,427,IBU,F
6252,434,WASILE TIMUR,F
6253,427,JAILOLO SELATAN,F
6254,432,KAYOA UTARA,F
6255,434,WASILE SELATAN,F
6256,432,MANDIOLI UTARA,F
6257,428,OBA TENGAH,F
6258,429,TERNATE UTARA (KOTA),F
6259,428,OBA UTARA,F
6260,435,KAO TELUK,F
6261,432,GANE TIMUR,F
6262,432,OBI BARAT,F
6263,432,BACAN,F
6264,435,LOLODA UTARA,F
6265,430,MOROTAI SELATAN BARAT,F
6266,427,IBU UTARA,F
6267,430,MOROTAI JAYA,F
6268,427,LOLODA,F
6269,432,KASIRUTA BARAT,F
6270,431,MANGOLI SELATAN,F
6271,432,GANE BARAT SELATAN,F
6272,432,BACAN TIMUR,F
6273,434,MABA TENGAH,F
6274,434,MABA,F
6275,432,MANDIOLI SELATAN,F
6276,431,TALIABU SELATAN,F
6277,435,KAO BARAT,F
6278,432,KAYOA,F
6279,432,KEPULAUAN BOTANGLOMANG,F
6280,431,SANANA UTARA,F
6281,433,PATANI,F
6282,435,GALELA SELATAN,F
6283,428,OBA,F
6284,431,SULABESI TIMUR,F
6285,427,SAHU,F
6286,435,MALIFUT,F
6287,432,GANE BARAT,F
6288,433,PATANI BARAT,F
6289,435,GALELA,F
6290,429,TERNATE SELATAN (KOTA),F
6291,434,WASILE,F
6292,432,GANE BARAT UTARA,F
6293,431,SULABESI TENGAH,F
6294,431,TALIABU TIMUR SELATAN,F
6295,430,MOROTAI UTARA,F
6296,435,GALELA UTARA,F
6297,431,TALIABU BARAT LAUT,F
6298,435,KAO,F
6299,432,BACAN TIMUR TENGAH,F
6300,434,MABA SELATAN,F
6301,429,PULAU BATANG DUA,F
6302,433,PATANI UTARA,F
6303,435,TOBELO BARAT,F
6304,432,GANE TIMUR TENGAH,F
6305,435,KAO UTARA,F
6306,432,MAKIAN BARAT (PULAU MAKIAN),F
6307,432,OBI SELATAN,F
6308,431,TALIABU BARAT,F
6309,434,WASILE TENGAH,F
6310,432,KAYOA BARAT,F
6311,434,WASILE UTARA,F
6312,430,MOROTAI TIMUR,F
6313,431,MANGOLI TENGAH,F
6314,432,OBI UTARA,F
6315,435,LOLODA KEPULAUAN,F
6316,432,MAKIAN (PULAU MAKIAN),F
6317,432,BACAN SELATAN,F
6318,431,MANGOLI BARAT,F
6319,428,TIDORE SELATAN,F
6320,435,GALELA BARAT,F
6321,429,PULAU HIRI,F
6322,434,MABA UTARA,F
6323,433,WEDA UTARA,F
6324,428,TIDORE TIMUR (PULAU TIDORE),F
6325,435,TOBELO SELATAN,F
6326,433,PULAU GEBE,F
6327,431,SANANA,F
6328,431,MANGOLI UTARA,F
6329,433,WEDA,F
6330,429,MOTI (PULAU MOTI),F
6331,428,TIDORE (PULAU TIDORE),F
6332,431,SULABESI SELATAN,F
6333,432,GANE TIMUR SELATAN,F
6334,429,TERNATE TENGAH (KOTA),F
6335,435,TOBELO,F
6336,432,BACAN BARAT UTARA,F
6337,435,TOBELO TIMUR,F
6338,432,KEPULAUAN JORONGA,F
6339,435,TOBELO UTARA,F
6340,428,OBA SELATAN,F
6341,432,BACAN BARAT,F
6342,432,KASIRUTA TIMUR,F
6343,431,SULABESI BARAT,F
6344,435,TOBELO TENGAH,F
6345,431,MANGOLI TIMUR,F
6346,431,MANGOLI UTARA TIMUR,F
6347,432,OBI TIMUR,F
6348,433,WEDA TENGAH,F
6349,432,KAYOA SELATAN,F
6350,431,LEDE,F
6351,432,BACAN TIMUR SELATAN,F
6352,434,KOTA MABA,F
6353,431,TALIABU TIMUR,F
6354,436,ABENAHO,F
6355,437,MAPIA,F
6356,438,UNIR SIRAU,F
6357,439,EBUNGFAU (EBUNGFA),F
6358,440,ARADIDE,F
6359,441,CITAKMITAK,F
6360,442,BEWANI,F
6361,439,ABEPURA,F
6362,442,KUARI,F
6363,443,ILU,F
6364,442,BOKONERI,F
6365,444,OKBIBAB,F
6366,441,ASSUE,F
6367,445,PIRAMID,F
6368,437,MAPIA BARAT,F
6369,444,ABOY,F
6370,446,POGA,F
6371,447,INIKGAL,F
6372,444,BATOM,F
6373,445,MUSATFAK,F
6374,442,LI ANOGOMMA,F
6375,445,KURULU,F
6376,445,USILIMO,F
6377,438,FAYIT,F
6378,448,SAMOFA,F
6379,437,MAPIA TENGAH,F
6380,449,KEPULAUAN AMBAI,F
6381,448,YENDIDORI,F
6382,448,BIAK TIMUR,F
6383,441,PASSUE,F
6384,450,AGADUGUME,F
6385,442,KAI,F
6386,445,WESAPUT,F
6387,438,SAWA ERMA,F
6388,451,HOMEO (HOMEYO),F
6389,443,TINGGINAMBUT,F
6390,440,EKADIDE,F
6391,441,NAMBIOMAN BAPAI (MAMBIOMAN),F
6392,442,KEMBU,F
6393,442,AWEKU,F
6394,451,AGISIGA,F
6395,450,GOME,F
6396,450,POGOMA,F
6397,445,WADANGKU,F
6398,439,KEMTUK,F
6399,452,INGGERUS,F
6400,449,WONAWA,F
6401,453,SIRIWO,F
6402,454,MIMIKA BARAT JAUH,F
6403,455,BOMAKIA,F
6404,440,PANIAI TIMUR,F
6405,454,MIMIKA TIMUR TENGAH,F
6406,445,PISUGI,F
6407,438,KOPAY,F
6408,450,WANGBE,F
6409,445,YALENGGA,F
6410,445,ASOTIPO,F
6411,445,BUGI,F
6412,456,KURIMA,F
6413,453,TELUK KIMI,F
6414,457,APAWER HULU,F
6415,449,RAIMBAWI,F
6416,449,ANGKAISERA,F
6417,455,SUBUR,F
6418,438,SURU-SURU,F
6419,438,JETSY,F
6420,454,MIMIKA BARAT TENGAH,F
6421,438,AKAT,F
6422,450,SINAK,F
6423,442,WINA,F
6424,444,OKSIBIL,F
6425,444,OKBAPE,F
6426,456,DIRWEMNA (DIRUWENA),F
6427,453,YAUR,F
6428,443,JIGONIKME,F
6429,458,OKABA,F
6430,447,ALAMA,F
6431,445,PELEBAGA,F
6432,456,TANGMA,F
6433,444,ALEMSOM,F
6434,447,KREPKURI,F
6435,456,KAYO,F
6436,442,BOGONUK,F
6437,443,YAMO,F
6438,436,APALAPSILI,F
6439,456,LANGDA,F
6440,442,GEYA,F
6441,445,WITA WAYA,F
6442,445,WOLLO (WOLO),F
6443,436,ELELIM,F
6444,444,OKSOP,F
6445,438,DER KOUMUR,F
6446,441,HAJU,F
6447,459,TIGI,F
6448,438,SUATOR,F
6449,454,MIMIKA TIMUR JAUH,F
6450,448,WARSA,F
6451,438,ATSY  /  ATSJ,F
6452,454,MIMIKA BARAT (MIBAR),F
6453,441,KAIBAR,F
6454,449,KOSIWO,F
6455,442,DANIME,F
6456,448,BRUYADORI,F
6457,436,WELAREK,F
6458,442,YUKO,F
6459,443,FAWI,F
6460,443,TORERE,F
6461,439,DEMTA,F
6462,455,SESNUK,F
6463,456,KOROPUN (KORUPUN),F
6464,456,YAHULIAMBUT,F
6465,460,WEB,F
6466,456,UKHA,F
6467,441,YAKOMI,F
6468,460,WARIS,F
6469,436,BENAWA,F
6470,442,KARUBAGA,F
6471,455,MANDOBO,F
6472,457,PANTAI TIMUR BARAT,F
6473,449,TELUK AMPIMOI,F
6474,448,BIAK BARAT,F
6475,457,SARMI SELATAN,F
6476,455,KOMBUT,F
6477,443,MULIA,F
6478,456,AMUMA,F
6479,454,AGIMUGA,F
6480,458,TANAH MIRING,F
6481,461,SUPIORI BARAT,F
6482,462,SAWAI,F
6483,449,YAPEN SELATAN,F
6484,442,ANAWI,F
6485,458,MUTING,F
6486,448,POIRU,F
6487,448,BIAK UTARA,F
6488,449,PULAU KURUDU,F
6489,448,SWANDIWE,F
6490,455,MINDIPTANA,F
6491,463,KOBAKMA,F
6492,446,KUYAWAGE,F
6493,451,BIANDOGA,F
6494,448,ORIDEK,F
6495,455,JAIR,F
6496,458,JAGEBOB,F
6497,448,BIAK KOTA,F
6498,462,MAMBERAMO TENGAH,F
6499,447,MOBA,F
6500,445,TRIKORA,F
6501,442,GOYAGE,F
6502,439,JAYAPURA UTARA,F
6503,452,DEMBA MASIREI,F
6504,447,PARO,F
6505,446,BALINGGA,F
6506,448,AIMANDO PADAIDO,F
6507,457,PANTAI TIMUR,F
6508,449,YAPEN BARAT,F
6509,452,KIRIHI,F
6510,457,BONGGO,F
6511,455,AMBATKWI (AMBATKUI),F
6512,438,PULAU TIGA,F
6513,452,UREIFASEI,F
6514,463,KELILA,F
6515,456,WUSUMA,F
6516,445,WELESI,F
6517,442,BOKONDINI,F
6518,444,OK AOM,F
6519,445,SILO KARNO DOGA,F
6520,437,PIYAIYE (SUKIKAI),F
6521,447,MEBAROK,F
6522,445,ASOLOGAIMA (ASALOGAIMA),F
6523,457,PANTAI BARAT,F
6524,439,JAYAPURA SELATAN,F
6525,442,WARI (TAIYEVE),F
6526,446,TIOMNERI,F
6527,453,UWAPA,F
6528,442,KONDAGA (KONDA),F
6529,455,ARIMOP,F
6530,444,BORME,F
6531,444,KALOMDOL,F
6532,444,KAWOR,F
6533,448,ANDEY (ANDEI),F
6534,457,SARMI,F
6535,442,WUNIN (WUMIN),F
6536,463,ERAGAYAM,F
6537,460,ARSO,F
6538,460,SKAMTO (SKANTO),F
6539,447,MBUA (MBUGA),F
6540,453,MOORA,F
6541,442,KUBU,F
6542,461,KEPULAUAN ARURI,F
6543,454,TEMBAGAPURA,F
6544,449,WINDESI,F
6545,448,NUMFOR TIMUR,F
6546,439,SENTANI TIMUR,F
6547,456,SILIMO,F
6548,456,SELA,F
6549,445,MULIAMA,F
6550,445,ASOLOKOBAL,F
6551,456,SAMENAGE,F
6552,441,SYAHCAME,F
6553,444,KIWIROK,F
6554,448,YAWOSI,F
6555,438,AGATS,F
6556,438,BETCBAMU,F
6557,444,OKBEMTAU,F
6558,444,OKBAB,F
6559,441,MINYAMUR,F
6560,438,KOLF BRAZA,F
6561,448,PADAIDO,F
6562,442,TELENGGEME,F
6563,442,KANGGIME (KANGGIMA ),F
6564,439,AIRU,F
6565,449,PULAU YERUI,F
6566,445,WAMENA,F
6567,444,OKSAMOL,F
6568,455,INIYANDIT,F
6569,461,SUPIORI SELATAN,F
6570,440,KEBO,F
6571,452,WAPOGA INGGERUS,F
6572,444,AWINBON,F
6573,438,SIRETS,F
6574,442,GUNDAGI (GUDAGE),F
6575,438,SAFAN,F
6576,449,YAPEN TIMUR,F
6577,446,GAMELIA,F
6578,459,TIGI BARAT,F
6579,445,IBELE,F
6580,445,BPIRI,F
6581,458,ANIMHA,F
6582,450,BEOGA,F
6583,456,NINIA,F
6584,441,EDERA,F
6585,457,SARMI TIMUR,F
6586,442,WENAM,F
6587,446,MALAGAINERI (MALAGINERI),F
6588,459,TIGI TIMUR,F
6589,442,GILUBANDU (GILUMBANDU / GILIMBANDU),F
6590,462,MAMBERAMO HILIR / ILIR,F
6591,456,KABIANGGAMA (KABIANGGEMA),F
6592,458,ULILIN,F
6593,452,OUDATE WAROPEN,F
6594,462,BENUKI,F
6595,444,BATANI,F
6596,447,INIYE,F
6597,456,PULDAMA,F
6598,442,NUMBA,F
6599,456,SOBAHAM,F
6600,443,MEWOLUK (MEWULOK),F
6601,456,KWELEMDUA (KWELAMDUA),F
6602,439,WAIBU,F
6603,447,KEGAYEM,F
6604,447,WOSAK,F
6605,458,MERAUKE,F
6606,458,TABONJI,F
6607,445,BOLAKME,F
6608,456,SOLOIKMA,F
6609,439,GRESI SELATAN,F
6610,455,FOFI,F
6611,458,KIMAAM,F
6612,444,EIPUMEK,F
6613,444,PAMEK,F
6614,462,WAROPEN ATAS,F
6615,442,NELAWI,F
6616,462,ROFAER (RUFAER),F
6617,456,TALAMBO,F
6618,448,NUMFOR BARAT,F
6619,441,TI ZAIN,F
6620,444,TEIRAPLU,F
6621,453,TELUK UMAR,F
6622,442,TIMORI,F
6623,438,PANTAI KASUARI,F
6624,455,MANGGELUM,F
6625,440,PANIAI BARAT,F
6626,442,TAGIME,F
6627,442,NUNGGAWI (MUNGGAWI),F
6628,439,UNURUM GUAY,F
6629,447,PASIR PUTIH,F
6630,439,NIMBOKRANG,F
6631,439,NIMBORAN,F
6632,442,KAMBONERI,F
6633,439,NAMBLUONG,F
6634,447,YAL,F
6635,444,TARUP,F
6636,454,KUALA KENCANA,F
6637,444,MURKIM,F
6638,460,TOWE,F
6639,440,BIBIDA,F
6640,458,ILYAWAB,F
6641,453,MAKIMI,F
6642,451,SUGAPA,F
6643,444,BIME,F
6644,442,DUNDU (NDUNDU),F
6645,456,SUNTAMON,F
6646,456,HOLUON,F
6647,456,PANGGEMA,F
6648,442,TAGINERI,F
6649,445,TAGINERI,F
6650,447,NIRKURI,F
6651,442,DOW,F
6652,462,MAMBERAMO TENGAH TIMUR,F
6653,456,UBAHAK,F
6654,447,EMBETPEN,F
6655,456,NIPSAN,F
6656,442,BIUK,F
6657,455,KAWAGIT,F
6658,437,DOGIYAI,F
6659,437,KAMU TIMUR,F
6660,437,KAMU SELATAN,F
6661,440,BOGOBAIDA,F
6662,442,POGANERI,F
6663,445,TAELAREK,F
6664,446,TIOM,F
6665,456,NALCA,F
6666,450,ILAGA,F
6667,447,KENYAM,F
6668,447,GEAREK,F
6669,456,BOMELA,F
6670,453,YARO (YARO KABISAY),F
6671,444,PEPERA,F
6672,446,MAKKI (MAKI),F
6673,456,SUMO,F
6674,457,TOR ATAS,F
6675,447,YIGI,F
6676,458,ELIGOBEL,F
6677,447,MBULMU YALMA,F
6678,439,KEMTUK GRESI,F
6679,444,JETFA,F
6680,447,KORA,F
6681,440,SIRIWO,F
6682,442,WUGI,F
6683,456,MUSAIK,F
6684,442,WONOKI (WONIKI),F
6685,437,KAMU,F
6686,453,WANGGAR,F
6687,453,NABIRE BARAT,F
6688,439,YAPSI,F
6689,453,NABIRE,F
6690,456,LOLAT,F
6691,456,SEREDELA (SEREDALA),F
6692,439,YOKARI,F
6693,441,PASSUE BAWAH,F
6694,456,OBIO,F
6695,444,NONGME,F
6696,438,AYIP,F
6697,462,MAMBERAMO HULU / ULU,F
6698,441,OBAA,F
6699,452,RISEI SAYATI,F
6700,447,DAL,F
6701,444,WEIME,F
6702,463,ILUGWA,F
6703,451,HITADIPA,F
6704,447,MAM,F
6705,451,WANDAI,F
6706,456,DEKAI,F
6707,447,MUGI,F
6708,456,ENDOMEN,F
6709,455,KOMBAY,F
6710,456,DURAM,F
6711,444,KIWIROK TIMUR,F
6712,453,DIPA,F
6713,454,JILA,F
6714,446,DIMBA,F
6715,442,GIKA,F
6716,456,HILIPUK,F
6717,444,IWUR (OKIWUR),F
6718,439,SENTANI,F
6719,458,TUBANG,F
6720,440,DUMADAMA,F
6721,445,WAME,F
6722,445,HUBIKIAK,F
6723,458,MALIND,F
6724,439,DEPAPRE,F
6725,439,SENTANI BARAT,F
6726,448,BONDIFUAR,F
6727,450,DOUFU,F
6728,461,SUPIORI TIMUR,F
6729,456,HOGIO (HUGIO),F
6730,447,MAPENDUMA,F
6731,437,KAMU UTARA (IKRAR / IKRAT),F
6732,441,VENAHA,F
6733,442,EGIAM,F
6734,446,PIRIME,F
6735,445,WALAIK,F
6736,456,KWIKMA,F
6737,440,YATAMO,F
6738,442,PANAGA,F
6739,458,SOTA,F
6740,456,YOGOSEM,F
6741,456,WERIMA,F
6742,445,MAIMA,F
6743,461,SUPIORI UTARA,F
6744,455,YANIRUMA,F
6745,455,FIRIWAGE,F
6746,442,UMAGI,F
6747,447,KILMID,F
6748,442,YUNERI,F
6749,442,NABUNAGE,F
6750,447,GESELMA (GESELEMA),F
6751,447,WUSI,F
6752,447,KOROPTAK,F
6753,456,SURU SURU,F
6754,442,WAKUWO,F
6755,445,TAGIME,F
6756,457,BONGGO TIMUR,F
6757,458,KURIK,F
6758,454,MIMIKA BARU,F
6759,445,NAPUA,F
6760,439,HERAM,F
6761,456,PRONGGOLI (PROGGOLI),F
6762,445,ITLAY HISAGE,F
6763,456,MUGI,F
6764,456,SOBA,F
6765,456,HEREAPINI (HEREANINI),F
6766,456,UBALIHI,F
6767,463,MEGABILIS (MEGAMBILIS),F
6768,454,MIMIKA TIMUR,F
6769,456,ANGGRUK,F
6770,439,MUARA TAMI,F
6771,456,KOSAREK,F
6772,456,WALMA,F
6773,445,HUBIKOSI (HOBIKOSI),F
6774,449,POOM,F
6775,458,KAPTEL,F
6776,455,WAROPKO,F
6777,445,SIEPKOSI,F
6778,445,WALELAGAMA,F
6779,437,SUKIKAI SELATAN,F
6780,455,KOUH,F
6781,456,KONA,F
6782,453,WAPOGA,F
6783,459,KAPIRAYA,F
6784,449,YAPEN UTARA,F
6785,455,NINATI,F
6786,458,WAAN,F
6787,445,WOUMA,F
6788,460,ARSO TIMUR,F
6789,445,LIBAREK,F
6790,447,NENGGEAGIN,F
6791,444,OKLIP,F
6792,458,NAUKENJERAI,F
6793,441,BAMGI,F
6794,459,BOWOBADO,F
6795,445,KORAGI,F
6796,444,OKHIKA,F
6797,452,MASIREI,F
6798,444,OKSEBANG,F
6799,442,AIRGARAM,F
6800,453,MENOU,F
6801,458,SEMANGGA,F
6802,445,MOLAGALOME,F
6803,439,KAUREH,F
6804,456,PASEMA,F
6805,447,WUTPAGA,F
6806,447,YENGGELO,F
6807,448,ORKERI,F
6808,453,NAPAN,F
6809,455,KI,F
6810,444,MOFINOP,F
6811,444,SERAMBAKON,F
6812,460,SENGGI,F
6813,447,PIJA,F
6814,458,NGGUTI (NGGUNTI),F
6815,452,WAROPEN BAWAH,F
6816,439,RAVENIRARA,F
6817,454,JITA,F
6818,438,JOERAT,F
6819,447,MBUA TENGAH,F
6820,445,POPUGOBA,F
6821,464,AYAU,F
6822,465,RANSIKI,F
6823,466,MANOKWARI SELATAN,F
6824,467,BURUWAY,F
6825,468,AYAMARU JAYA,F
6826,469,KOKODA UTARA,F
6827,470,TELUK PATIPI,F
6828,471,MENYAMBOUW (MINYAMBOUW),F
6829,468,AYAMARU,F
6830,468,AITINYO,F
6831,472,SENOPI,F
6832,467,TELUK ARGUNI ATAS,F
6833,469,TEMINABUAN,F
6834,472,MIYAH (MEYAH),F
6835,468,AIFAT TIMUR TENGAH,F
6836,471,CATUBOUW,F
6837,468,AIFAT TIMUR,F
6838,473,AIMAS,F
6839,466,PRAFI,F
6840,468,AIFAT TIMUR JAUH,F
6841,468,AIFAT,F
6842,466,MANOKWARI TIMUR,F
6843,470,FAKFAK TENGAH,F
6844,474,TELUK DUAIRI (WASIOR UTARA),F
6845,472,KEBAR,F
6846,465,ORANSBARI,F
6847,469,SAWIAT,F
6848,466,MANOKWARI BARAT,F
6849,474,WAMESA,F
6850,474,KURI WAMESA,F
6851,464,BATANTA SELATAN,F
6852,475,BABO,F
6853,475,MERDEY,F
6854,470,KOKAS,F
6855,464,WAIGEO UTARA,F
6856,470,KARAS,F
6857,471,SURUREY,F
6858,475,TEMBUNI,F
6859,475,ARANDAY,F
6860,473,MAYAMUK,F
6861,469,KOKODA,F
6862,464,MEOS MANSAR,F
6863,464,BATANTA UTARA,F
6864,472,MUBRANI,F
6865,475,BINTUNI,F
6866,471,HINGK,F
6867,475,AROBA,F
6868,468,AYAMARU SELATAN JAYA,F
6869,464,TIPLOL MAYALIBIT,F
6870,465,NENEY (NENEI),F
6871,471,TESTEGA,F
6872,466,MANOKWARI UTARA,F
6873,473,MAKBON,F
6874,472,FEF (PEEF),F
6875,468,AIFAT SELATAN,F
6876,466,MASNI,F
6877,468,AITINYO UTARA,F
6878,468,AYAMARU UTARA,F
6879,468,AITINYO TENGAH,F
6880,471,TAIGE,F
6881,475,MANIMERI,F
6882,464,MISOOL TIMUR,F
6883,464,KOFIAU,F
6884,471,ANGGI,F
6885,468,AIFAT UTARA,F
6886,466,TANAH RUBUH,F
6887,473,KLAWAK,F
6888,469,WAYER,F
6889,473,BERAUR,F
6890,470,KRAMONGMONGGA (KRAMAMONGGA),F
6891,467,KAMBRAW (KAMBERAU),F
6892,468,MARE,F
6893,467,TELUK ETNA,F
6894,472,YEMBUN,F
6895,472,SYUJAK,F
6896,469,KONDA,F
6897,475,MOSKONA SELATAN,F
6898,475,MAYADO,F
6899,472,KWOOR,F
6900,473,SAYOSA,F
6901,468,MARE SELATAN,F
6902,468,AYAMARU TENGAH,F
6903,469,MATEMANI,F
6904,469,FOKOUR,F
6905,469,KAIS (MATEMANI KAIS),F
6906,464,WAIGEO BARAT,F
6907,475,KAMUNDAN,F
6908,464,MISOOL BARAT,F
6909,472,SAUSAPOR,F
6910,472,AMBERBAKEN,F
6911,464,WARWABOMI,F
6912,464,KOTA WAISAI,F
6913,469,SAIFI,F
6914,473,KLABOT,F
6915,469,MOSWAREN,F
6916,470,BOMBARAI (BOMBERAY),F
6917,468,AYAMARU BARAT,F
6918,471,DIDOHU,F
6919,467,KAIMANA,F
6920,475,DATARAN BEIMES,F
6921,464,MISOOL SELATAN,F
6922,473,MAUDUS,F
6923,472,MORAID,F
6924,465,MOMI WAREN,F
6925,465,DATARAN ISIM,F
6926,466,WARMARE,F
6927,464,KEPULAUAN AYAU,F
6928,474,WASIOR,F
6929,464,SUPNIN,F
6930,470,FAKFAK,F
6931,473,SALAWATI SELATAN,F
6932,473,SORONG KEPULAUAN,F
6933,467,TELUK ARGUNI BAWAH (YERUSI),F
6934,475,TOMU,F
6935,475,BISCOOP,F
6936,468,AITINYO RAYA,F
6937,468,AYAMARU TIMUR,F
6938,468,AYAMARU TIMUR SELATAN,F
6939,468,AITINYO BARAT,F
6940,464,MISOOL (MISOOL UTARA),F
6941,475,SUMURI (SIMURI),F
6942,468,AYAMARU UTARA TIMUR,F
6943,464,WAIGEO SELATAN,F
6944,475,FAFURWAR (IRORUTU),F
6945,464,WAIGEO BARAT KEPULAUAN,F
6946,473,KLAMONO,F
6947,473,SEGUN,F
6948,473,SORONG TIMUR,F
6949,469,SEREMUK,F
6950,467,YAMOR,F
6951,468,AYAMARU SELATAN,F
6952,475,MOSKONA TIMUR,F
6953,471,MEMBEY,F
6954,474,ROON,F
6955,475,MOSKONA UTARA,F
6956,474,NAIKERE (WASIOR BARAT),F
6957,474,RUMBERPON,F
6958,474,RASIEI,F
6959,469,INANWATAN (INAWATAN),F
6960,475,MOSKONA BARAT,F
6961,474,WONDIBOY (WASIOR SELATAN),F
6962,471,ANGGI GIDA,F
6963,464,SALAWATI UTARA (SAMATE),F
6964,466,SIDEY,F
6965,470,FAKFAK TIMUR,F
6966,464,SALAWATI BARAT,F
6967,475,MASYETA,F
6968,464,TELUK MAYALIBIT,F
6969,464,SALAWATI TENGAH,F
6970,473,SORONG,F
6971,474,SOUG JAYA,F
6972,465,TAHOTA (TOHOTA),F
6973,473,SEGET,F
6974,473,SALAWATI,F
6975,470,FAKFAK BARAT,F
6976,473,SORONG BARAT,F
6977,473,MARIAT,F
6978,473,MOISEGEN,F
6979,473,SORONG UTARA,F
6980,473,SORONG MANOI,F
6981,473,KLASO,F
6982,473,KLAYILI,F
6983,475,TUHIBA,F
6984,474,NIKIWAR,F
6985,468,AIFAT TIMUR SELATAN,F
6986,475,WAMESA (IDOOR),F
6987,475,WERIAGAR,F
6988,475,KURI,F
6989,464,KEPULAUAN SEMBILAN,F
6990,464,WAIGEO TIMUR,F
6991,474,WINDESI,F
6992,475,KAITARO,F
6993,472,ABUN,F
6994,474,ROSWAR,F
