id,id_kecamatan,kelurahan_desa,kode_pos,deleted
42336,3651,JAPANAN,61463,F
42337,3628,JAPANAN,61353,F
42338,3727,JAPANAN,61475,F
42339,3232,JARAK KULON,61485,F
42340,3684,JARAK,64175,F
42341,3640,JARAK,63471,F
42342,3726,JARAK,61476,F
42343,3611,JARAKAN,66263,F
42344,3298,JARANGAN,67181,F
42345,3817,JARI,62172,F
42346,3341,JARIN,69323,F
42347,3720,JARIT,67373,F
42348,3789,JAROREJO,62356,F
42349,3450,JASEM,61385,F
42350,3222,JATE,69482,F
42351,3691,JATEN,63262,F
42352,3796,JATEN,66155,F
42353,3623,JATI ALUN ALUN,61264,F
42354,3652,JATI DUWUR,61484,F
42355,3482,JATI GEMBOL,63254,F
42356,3733,JATI GUNTING,67173,F
42357,3402,JATI PUNGGUR,64393,F
42358,3590,JATI WATES,61452,F
42359,3699,JATI,66361,F
42360,3833,JATI,67217,F
42361,3506,JATI,61226,F
42362,3485,JATI,62372,F
42363,3654,JATI,64152,F
42364,3388,JATI,66154,F
42365,3544,JATIADI,67272,F
42366,3589,JATIAN,68181,F
42367,3700,JATIARJO,67157,F
42368,3582,JATIBANJAR,61453,F
42369,3738,JATIBANTENG,68357,F
42370,3749,JATIBLIMBING,62171,F
42371,3303,JATIDOWO,66293,F
42372,3525,JATIDROJOK,62272,F
42373,3376,JATIDUKUH,61372,F
42374,3521,JATIGEDE,62191,F
42375,3582,JATIGEDONG,61453,F
42376,3767,JATIGONO,67383,F
42377,3320,JATIGREGES,64472,F
42378,3692,JATIGUNUNG,63571,F
42379,3834,JATIGUWI,65165,F
42380,3603,JATIJEJER,61375,F
42381,3563,JATIKALANG,61262,F
42382,3623,JATIKALANG,61264,F
42383,3596,JATIKALEN,64392,F
42384,3830,JATIKERTO,65165,F
42385,3347,JATIKLABANG,62362,F
42386,3413,JATILANGKUNG,61384,F
42387,3335,JATILENGGER,66153,F
42388,3295,JATIMALANG,63581,F
42389,3478,JATIMLEREK,61456,F
42390,3722,JATIMULYO,68171,F
42391,3397,JATIMULYO,66261,F
42392,3767,JATIMULYO,67383,F
42393,3760,JATIMULYO,65141,F
42394,3835,JATIMULYO,63261,F
42395,3456,JATIMULYO,62382,F
42396,3380,JATIMULYO,62166,F
42397,3461,JATINOM,66171,F
42398,3286,JATIPANDAK,62284,F
42399,3420,JATIPASAR,61362,F
42400,3836,JATIPAYAK,62275,F
42401,3403,JATIPELEM,61471,F
42402,3699,JATIPRAHU,66361,F
42403,3681,JATIPURO,63284,F
42404,3538,JATIREJO,64157,F
42405,3403,JATIREJO,61471,F
42406,3581,JATIREJO,61373,F
42407,3721,JATIREJO,63281,F
42408,3767,JATIREJO,67383,F
42409,3242,JATIREJO,67186,F
42410,3368,JATIREJO,64471,F
42411,3406,JATIREJO,64416,F
42412,3719,JATIREJO,61274,F
42413,3513,JATIREJO,64453,F
42414,3381,JATIREJO,62281,F
42415,3443,JATIREJO,63157,F
42416,3284,JATIREJOYOSO,65163,F
42417,3414,JATIREMBE,61172,F
42418,3468,JATIRENGGO,62292,F
42419,3549,JATIROTO,,F
42420,3806,JATIROTO,68156,F
42421,3459,JATIROWO,61354,F
42422,3293,JATISARI,68371,F
42423,3439,JATISARI,62354,F
42424,3429,JATISARI,63171,F
42425,3722,JATISARI,68171,F
42426,3448,JATISARI,67358,F
42427,3837,JATISARI,67262,F
42428,3812,JATISARI,65162,F
42429,3724,JATISARI,67163,F
42430,3555,JATISARI,62365,F
42431,3826,JATISARI,65172,F
42432,3635,JATISARI,67371,F
42433,3262,JATISARI,68252,F
42434,3262,JATITAMBAN,68252,F
42435,3829,JATITENGAH,66184,F
42436,3244,JATITENGAH,62183,F
42437,3754,JATIURIP,67284,F
42438,3305,JATRA TIMUR,69263,F
42439,3380,JAWIK,62166,F
42440,3690,JEBENG (JABENG),63463,F
42441,3365,JEBLOG,66183,F
42442,3322,JEBLOGAN,63253,F
42443,3679,JEBUNG KIDUL,68272,F
42444,3679,JEBUNG LOR,68272,F
42445,3622,JEDING,66151,F
42446,3747,JEDONG,65158,F
42447,3623,JEDONGCANGKRING,61264,F
42448,3402,JEGREG,64393,F
42449,3836,JEGREG,62275,F
42450,3336,JEGU,66172,F
42451,3485,JEGULO,62372,F
42452,3730,JEJEL,62273,F
42453,3564,JEKEK,64394,F
42454,3449,JELADRI,67182,F
42455,3647,JELAKCATUR,62255,F
42456,3492,JELAKOMBO,61412,F
42457,3573,JELBUDAN,69454,F
42458,3838,JELBUK,68192,F
42459,3558,JELGUNG,69254,F
42460,3316,JELI,66253,F
42461,3455,JELU,62154,F
42462,3498,JELUN,68454,F
42463,3839,JEMBER KIDUL,68131,F
42464,3497,JEMBER LOR,68118,F
42465,3581,JEMBUL,61373,F
42466,3576,JEMEKAN,64176,F
42467,3419,JEMIRAHAN,61276,F
42468,3587,JEMUNDO,61257,F
42469,3624,JEMUR WONOSARI,60237,F
42470,3840,JENANGAN,63492,F
42471,3460,JENANGAN,63283,F
42472,3725,JENANGAN,63454,F
42473,3537,JENANGGER,69473,F
42474,3722,JENGGAWAH,68171,F
42475,3841,JENGGLUNGHARJO,66283,F
42476,3599,JENGGOLO,62352,F
42477,3284,JENGGOLO,65163,F
42478,3404,JENGGOT,61275,F
42479,3482,JENGGRIK,63254,F
42480,3254,JENGGRONG,67357,F
42481,3501,JENISGELARAN,61474,F
42482,3599,JENU,62352,F
42483,3253,JEPARA,60171,F
42484,3354,JEPUN,66218,F
42485,3626,JERU,65156,F
42486,3804,JERU,65175,F
42487,3563,JERUK GAMPING,61262,F
42488,3373,JERUK LEGI,61263,F
42489,3686,JERUK POROT,69271,F
42490,3706,JERUK PURUT,67155,F
42491,3446,JERUK,63583,F
42492,3744,JERUK,67353,F
42493,3583,JERUK,63395,F
42494,3308,JERUK,67151,F
42495,3467,JERUK,60212,F
42496,3314,JERUKGULUNG,63152,F
42497,3430,JERUKGULUNG,64294,F
42498,3417,JERUKSEGER,61351,F
42499,3559,JERUKSOKSOK,68251,F
42500,3430,JERUKWANGI,64294,F
42501,3507,JETAK,62114,F
42502,3689,JETAK,62357,F
42503,3842,JETAK,67254,F
42504,3692,JETAK,63571,F
42505,3295,JETIS KIDUL,63581,F
42506,3636,JETIS,68356,F
42507,3739,JETIS,68251,F
42508,3508,JETIS,63172,F
42509,3527,JETIS,61352,F
42510,3734,JETIS,,F
42511,3524,JETIS,62211,F
42512,3320,JETIS,64472,F
42513,3818,JETISLOR,63584,F
42514,3807,JIKEN,61273,F
42515,3588,JIMBARAN KULON,61261,F
42516,3588,JIMBARAN WETAN,61261,F
42517,3832,JIMBARAN,67176,F
42518,3840,JIMBE,63492,F
42519,3620,JIMBE,66161,F
42520,3488,JINGGLONG,63411,F
42521,3336,JINGGLONG,66172,F
42522,3513,JINTEL,64453,F
42523,3409,JIPO,62194,F
42524,3478,JIPURAPAH,61456,F
42525,3371,JIREK MAS,68286,F
42526,3593,JIWAN,63161,F
42527,3477,JIWUT,66181,F
42528,3802,JIYU,61383,F
42529,3618,JLODRO,62363,F
42530,3718,JLUBANG,63552,F
42531,3430,JLUMBANG,64294,F
42532,3296,JODIPAN,65137,F
42533,3414,JOGODALU,61172,F
42534,3429,JOGODAYUH,63171,F
42535,3340,JOGOLOYO,61483,F
42536,3489,JOGOMERTO,64482,F
42537,3270,JOGOMULYAN,65182,F
42538,3271,JOGOREPUH,67175,F
42539,3691,JOGOROGO,63262,F
42540,3232,JOGOROTO,61485,F
42541,3494,JOGOSARI,67156,F
42542,3277,JOGOSATRU,61258,F
42543,3532,JOGOTRUNAN,67314,F
42544,3532,JOGOYUDAN,67315,F
42545,3508,JOHO,63172,F
42546,3553,JOHO,66281,F
42547,3320,JOHO,64472,F
42548,3843,JOHO,66362,F
42549,3662,JOHO,64161,F
42550,3781,JOHO,64174,F
42551,3638,JOHOWINONG,61482,F
42552,3635,JOKARTO,67371,F
42553,3709,JOKETRO,63371,F
42554,3527,JOLOTUNDO,61352,F
42555,3844,JOMBANG,68168,F
42556,3492,JOMBANG,,F
42557,3331,JOMBANGDELIK,61173,F
42558,3492,JOMBATAN,61419,F
42559,3652,JOMBATAN,61484,F
42560,3782,JOMBLANG,63383,F
42561,3347,JOMBOK,62362,F
42562,3652,JOMBOK,61484,F
42563,3510,JOMBOK,65392,F
42564,3338,JOMBOK,61473,F
42565,3843,JOMBOK,66362,F
42566,3793,JONGBIRU,64182,F
42567,3649,JONGGOL,63456,F
42568,3480,JONGGRANG,63395,F
42569,3526,JONO,61171,F
42570,3385,JONO,62184,F
42571,3362,JORESAN,63472,F
42572,3732,JORONGAN,67273,F
42573,3734,JOSARI,63473,F
42574,3514,JOSENAN,63134,F
42575,3312,JOTANGAN,61382,F
42576,3381,JOTOSANUR,62281,F
42577,3438,JRAKAH,63474,F
42578,3762,JRAMBE,61371,F
42579,3280,JRANGOAN (JRANGUAN),69291,F
42580,3845,JREBENG KIDUL,67233,F
42581,3846,JREBENG KULON,67229,F
42582,3846,JREBENG LOR,67238,F
42583,3846,JREBENG WETAN,67239,F
42584,3326,JREBENG,61155,F
42585,3847,JREBENG,67253,F
42586,3306,JRENGIK,69272,F
42587,3383,JUBEL KIDUL,62256,F
42588,3383,JUBEL LOR,62256,F
42589,3774,JUBUNG,68151,F
42590,3285,JUGLANGAN,68323,F
42591,3708,JUGO,66191,F
42592,3653,JUGO,64162,F
42593,3637,JUGO,62261,F
42594,3720,JUGOSARI,67373,F
42595,3578,JUKONG JUKONG,69491,F
42596,3586,JUKONG,69163,F
42597,3226,JULUK,69467,F
42598,3800,JUMENENG,61364,F
42599,3497,JUMERTO,68114,F
42600,3442,JUMOK,62165,F
42601,3616,JUMPONG,68282,F
42602,3783,JUMPUT,62183,F
42603,3277,JUMPUTREJO,61258,F
42604,3641,JUNGANYAR,69161,F
42605,3567,JUNGCANGCANG,69317,F
42606,3306,JUNGKARANG,69272,F
42607,3246,JUNGKAT,69485,F
42608,3674,JUNGKE,63395,F
42609,3609,JUNJUNG,66291,F
42610,3600,JUNREJO,65321,F
42611,3472,JUNUK (JUNOK),69273,F
42612,3563,JUNWANGI,61262,F
42613,3572,JURANGJERO,67292,F
42614,3731,JURANGSAPI,68283,F
42615,3224,JURUAN DAYA,69453,F
42616,3224,JURUAN LAOK,69453,F
42617,3594,JURUG,63482,F
42618,3542,JURUREJO,63215,F
42619,3719,JUWET KENONGO,61274,F
42620,3411,JUWET,64156,F
42621,3496,JUWET,64395,F
42622,3431,JUWONO,64315,F
42623,3387,KABALAN,62193,F
42624,3344,KABAT,68461,F
42625,3463,KABLUKAN,62364,F
42626,3743,KABUARAN,68261,F
42627,3767,KABUARAN,67383,F
42628,3493,KABUH,61455,F
42629,3396,KABUNAN,62182,F
42630,3416,KACANGAN,64473,F
42631,3432,KACANGAN,62153,F
42632,3836,KACANGAN,62275,F
42633,3399,KACANGAN,66292,F
42634,3380,KACANGAN,62166,F
42635,3231,KACOK,69362,F
42636,3465,KACONGAN,69417,F
42637,3343,KADEMANGAN,68217,F
42638,3620,KADEMANGAN,66161,F
42639,3848,KADEMANGAN,,F
42640,3638,KADEMANGAN,61482,F
42641,3393,KADEMANGAN,65174,F
42642,3315,KADIPATEN,63491,F
42643,3507,KADIPATEN,62111,F
42644,3660,KADUARA BARAT,69383,F
42645,3225,KADUARA TIMUR,69465,F
42646,3503,KADUNGREJO,62192,F
42647,3425,KADUNGREMBUG,62253,F
42648,3466,KADUR,69355,F
42649,3429,KAIBON,63171,F
42650,3247,KAJAN,69174,F
42651,3390,KAJANG,63162,F
42652,3570,KAJAR,68281,F
42653,3545,KAJARHARJO,68467,F
42654,3623,KAJARTENGGULI,61264,F
42655,3807,KAJEKSAN,61273,F
42656,3471,KAJUANAK,69173,F
42657,3730,KAKATPENJALIN,62273,F
42658,3602,KALAK,63554,F
42659,3723,KALANG SEMANDING,61461,F
42660,3483,KALANG,63252,F
42661,3716,KALANG,63319,F
42662,3306,KALANGAN PRAO,69272,F
42663,3811,KALANGAN,62168,F
42664,3399,KALANGAN,66292,F
42665,3523,KALANGANYAR,62254,F
42666,3495,KALANGANYAR,61253,F
42667,3397,KALANGBRET,66261,F
42668,3447,KALANGKETI,63391,F
42669,3428,KALEBENGAN,69456,F
42670,3762,KALEN,61371,F
42671,3525,KALEN,62272,F
42672,3496,KALI ANYAR,64395,F
42673,3392,KALI GAMBIR,66174,F
42674,3590,KALI KEJAMBON,61452,F
42675,3273,KALI PUCANG,67165,F
42676,3366,KALI REJO,67174,F
42677,3849,KALI RUNGKUT,60293,F
42678,3487,KALIABU,63153,F
42679,3572,KALIACAR,67292,F
42680,3310,KALIANAK,60183,F
42681,3630,KALIANAN,67288,F
42682,3850,KALIANGET BARAT,69471,F
42683,3850,KALIANGET TIMUR,69471,F
42684,3548,KALIANGET,68359,F
42685,3279,KALIANYAR,69491,F
42686,3610,KALIANYAR,67153,F
42687,3378,KALIANYAR,62181,F
42688,3431,KALIANYAR,64315,F
42689,3831,KALIANYAR,68288,F
42690,3851,KALIANYAR,68263,F
42691,3297,KALIASRI,65166,F
42692,3757,KALIBAGOR,68314,F
42693,3545,KALIBARU KULON,68467,F
42694,3545,KALIBARU MANIS,68467,F
42695,3545,KALIBARU WETAN,68467,F
42696,3553,KALIBATUR,66281,F
42697,3793,KALIBELO,64182,F
42698,3349,KALIBENDO,67372,F
42699,3549,KALIBOTO KIDUL,67355,F
42700,3549,KALIBOTO LOR,67355,F
42701,3654,KALIBOTO,64152,F
42702,3796,KALIBOTO,66155,F
42703,3249,KALIBUNTU,67282,F
42704,3783,KALICILIK,62183,F
42705,3239,KALIDANDAN,67292,F
42706,3759,KALIDAWE,66284,F
42707,3553,KALIDAWIR,66281,F
42708,3490,KALIDAWIR,61272,F
42709,3550,KALIDILEM,67354,F
42710,3831,KALIGEDANG,68288,F
42711,3555,KALIGEDE,62365,F
42712,3759,KALIGENTONG,66284,F
42713,3523,KALIGERMAN,62254,F
42714,3806,KALIGLAGAH,68156,F
42715,3813,KALIGONDO,68465,F
42716,3802,KALIGORO,61383,F
42717,3824,KALIGRENJENG,66173,F
42718,3252,KALIGUNG,68462,F
42719,3487,KALIGUNTING,63153,F
42720,3587,KALIJATEN,61257,F
42721,3776,KALIJUDAN,60114,F
42722,3240,KALIKAJAR KULON,67291,F
42723,3240,KALIKAJAR WETAN,67291,F
42724,3279,KALIKATAK,69491,F
42725,3376,KALIKATIR,61372,F
42726,3692,KALIKUNING,63571,F
42727,3486,KALIMALANG,63453,F
42728,3763,KALIMANIS,66186,F
42729,3636,KALIMAS,68356,F
42730,3412,KALIMATI,61265,F
42731,3850,KALIMO\OK,69471,F
42732,3421,KALIOMBO,64126,F
42733,3765,KALIOMBO,62161,F
42734,3414,KALIPADANG,61172,F
42735,3852,KALIPAIT,68484,F
42736,3736,KALIPANG,67184,F
42737,3377,KALIPANG,64151,F
42738,3383,KALIPANG,62256,F
42739,3336,KALIPANG,66172,F
42740,3297,KALIPARE,65166,F
42741,3408,KALIPECABEAN,61271,F
42742,3518,KALIPELUS,63561,F
42743,3550,KALIPENGGUNG,67354,F
42744,3752,KALIPEPE,67382,F
42745,3608,KALIPLOSO,68482,F
42746,3622,KALIPUCUNG,66151,F
42747,3705,KALIPURO,68455,F
42748,3413,KALIPURO,61384,F
42749,3610,KALIREJO,67153,F
42750,3507,KALIREJO,62119,F
42751,3770,KALIREJO,67271,F
42752,3326,KALIREJO,61155,F
42753,3344,KALIREJO,68461,F
42754,3297,KALIREJO,65166,F
42755,3308,KALIREJO,67151,F
42756,3591,KALIREJO,65216,F
42757,3442,KALIREJO,62165,F
42758,3717,KALIREJO,67161,F
42759,3241,KALIREJO,68355,F
42760,3654,KALIRONG,64152,F
42761,3770,KALISALAM,67271,F
42762,3490,KALISAMPURNO,61272,F
42763,3279,KALISANGKA,69491,F
42764,3548,KALISARI,68359,F
42765,3503,KALISARI,62192,F
42766,3776,KALISARI,60112,F
42767,3440,KALISAT,63462,F
42768,3230,KALISAT,68193,F
42769,3810,KALISAT,67152,F
42770,3831,KALISAT,68288,F
42771,3325,KALISEMUT,67352,F
42772,3786,KALISONGO,65151,F
42773,3380,KALISUMBER,62166,F
42774,3731,KALITAPEN,68283,F
42775,3647,KALITENGAH,62255,F
42776,3392,KALITENGAH,66174,F
42777,3383,KALITENGAH,62256,F
42778,3490,KALITENGAH,61272,F
42779,3683,KALITIDU,62152,F
42780,3704,KALIULING,67375,F
42781,3599,KALIUNTU,62352,F
42782,3839,KALIWATES,68133,F
42783,3768,KALIWATES,62282,F
42784,3741,KALIWINING,68152,F
42785,3492,KALIWUNGU,61419,F
42786,3399,KALIWUNGU,66292,F
42787,3635,KALIWUNGU,67371,F
42788,3496,KALORAN,64395,F
42789,3799,KALOWANG,69483,F
42790,3292,KAMAL,68191,F
42791,3642,KAMAL,69162,F
42792,3754,KAMALKUNING,67284,F
42793,3690,KAMBENG,63463,F
42794,3436,KAMBINGAN BARAT,69461,F
42795,3736,KAMBINGAN REJO,67184,F
42796,3226,KAMBINGAN TIMUR,69467,F
42797,3526,KAMBINGAN,61171,F
42798,3613,KAMBINGAN,64183,F
42799,3626,KAMBINGAN,65156,F
42800,3280,KAMONDUNG,69291,F
42801,3220,KAMONING,69216,F
42802,3539,KAMPAK,69152,F
42803,3247,KAMPAO,69174,F
42804,3421,KAMPUNG DALEM,64126,F
42805,3853,KAMPUNG MANDAR,68419,F
42806,3853,KAMPUNG MELAYU,68412,F
42807,3389,KAMPUNGANYAR,68432,F
42808,3633,KAMPUNGBARU,64293,F
42809,3478,KAMPUNGBARU,61456,F
42810,3489,KAMPUNGBARU,64482,F
42811,3354,KAMPUNGDALEM,66212,F
42812,3566,KAMULAN,66381,F
42813,3365,KAMULAN,66183,F
42814,3464,KANDANG SAPI,67125,F
42815,3533,KANDANG SEMANGKON,62264,F
42816,3735,KANDANG,68362,F
42817,3854,KANDANGAN,60199,F
42818,3526,KANDANGAN,61171,F
42819,3259,KANDANGAN,61162,F
42820,3430,KANDANGAN,,F
42821,3404,KANDANGAN,61275,F
42822,3542,KANDANGAN,63218,F
42823,3855,KANDANGAN,68488,F
42824,3288,KANDANGAN,67361,F
42825,3352,KANDANGAN,66152,F
42826,3395,KANDANGAN,67177,F
42827,3530,KANDANGAN,62155,F
42828,3249,KANDANGJATI KULON,67282,F
42829,3249,KANDANGJATI WETAN,67282,F
42830,3525,KANDANGREJO,62272,F
42831,3288,KANDANGTEPUS,67361,F
42832,3646,KANDAT,64173,F
42833,3449,KANDUNG,67182,F
42834,3453,KANEGARAH (KANAGEREH),69175,F
42835,3578,KANGAYAN,69491,F
42836,3567,KANGENAN,69317,F
42837,3740,KANIGARAN,67213,F
42838,3461,KANIGORO,66171,F
42839,3856,KANIGORO,63118,F
42840,3505,KANIGORO,64172,F
42841,3393,KANIGORO,65174,F
42842,3810,KANIGORO,67152,F
42843,3686,KANJAR,69271,F
42844,3387,KANOR,62193,F
42845,3502,KANOREJO,62371,F
42846,3530,KANTEN,62155,F
42847,3659,KANUGRAHAN,62261,F
42848,3390,KANUNG,63162,F
42849,3662,KANYORAN,64161,F
42850,3252,KAOTAN,68462,F
42851,3378,KAPAS,62181,F
42852,3411,KAPAS,64156,F
42853,3357,KAPAS,64481,F
42854,3748,KAPASAN,67185,F
42855,3857,KAPASAN,60141,F
42856,3784,KAPASARI,60273,F
42857,3775,KAPASMADYA BARU,60137,F
42858,3223,KAPEDI,69466,F
42859,3411,KAPI,64156,F
42860,3362,KAPONAN,63472,F
42861,3474,KAPONG,69354,F
42862,3735,KAPONGAN,68362,F
42863,3236,KAPOR,69121,F
42864,3666,KAPU,62355,F
42865,3345,KAPURAN,63455,F
42866,3616,KAPURAN,68282,F
42867,3686,KARA,69271,F
42868,3827,KARAH,60232,F
42869,3858,KARAMIAN,69492,F
42870,3260,KARANG ANYAR,68132,F
42871,3534,KARANG ANYAR,67261,F
42872,3850,KARANG ANYAR,69471,F
42873,3484,KARANG ANYAR,63257,F
42874,3551,KARANG ANYAR,69261,F
42875,3308,KARANG ANYAR,67151,F
42876,3571,KARANG ANYAR,69163,F
42877,3491,KARANG ANYAR,69253,F
42878,3535,KARANG ASEM,69153,F
42879,3516,KARANG ASEM,67183,F
42880,3733,KARANG ASEM,67173,F
42881,3540,KARANG BANYU,63256,F
42882,3806,KARANG BAYAT,68156,F
42883,3252,KARANG BENDO,68462,F
42884,3372,KARANG BESUKI,65149,F
42885,3274,KARANG BUDI,69472,F
42886,3223,KARANG CEMPAKA,69466,F
42887,3444,KARANG DAGANGAN,61462,F
42888,3220,KARANG DALEM,69216,F
42889,3521,KARANG DINOYO,62191,F
42890,3423,KARANG DUREN,68161,F
42891,3301,KARANG DUWAK,69151,F
42892,3571,KARANG ENTANG / GENTANG,69163,F
42893,3247,KARANG GAYAM,69174,F
42894,3280,KARANG GAYAM,69291,F
42895,3516,KARANG JATI,67183,F
42896,3494,KARANG JATI,67156,F
42897,3736,KARANG KLIWON,67184,F
42898,3233,KARANG LEMAN / LEMEN,69165,F
42899,3736,KARANG LO,67184,F
42900,3721,KARANG MALANG,63281,F
42901,3733,KARANG MENGGAH,67173,F
42902,3478,KARANG MOJO,61456,F
42903,3825,KARANG MULYO,63573,F
42904,3280,KARANG NANGGER,69291,F
42905,3507,KARANG PACAR,62119,F
42906,3859,KARANG PAITON,68196,F
42907,3493,KARANG PAKIS,61455,F
42908,3247,KARANG PANASAN,69174,F
42909,3298,KARANG PANDAN,67181,F
42910,3301,KARANG PAO,69151,F
42911,3661,KARANG PENANG OLOH,69254,F
42912,3661,KARANG PENANG ONJUR,69254,F
42913,3407,KARANG POH (GADEL TUBANAN),60186,F
42914,3358,KARANG REJO,68165,F
42915,3379,KARANG REJO,67162,F
42916,3383,KARANG SAMBIGALIH,62256,F
42917,3656,KARANG SARI,66125,F
42918,3423,KARANG SEMANDING,68161,F
42919,3634,KARANG SENGON,68284,F
42920,3366,KARANG SENTUL,67174,F
42921,3542,KARANG TENGAH PRANDON,63218,F
42922,3356,KARANG TENGAH,64461,F
42923,3542,KARANG TENGAH,63218,F
42924,3617,KARANG TENGAH,66137,F
42925,3449,KARANG TENGAH,67182,F
42926,3725,KARANG WALUH,63454,F
42927,3637,KARANG,62261,F
42928,3597,KARANG,62381,F
42929,3468,KARANGAGUNG,62292,F
42930,3728,KARANGAGUNG,62391,F
42931,3345,KARANGAN,63455,F
42932,3361,KARANGAN,63461,F
42933,3501,KARANGAN,61474,F
42934,3699,KARANGAN,66361,F
42935,3409,KARANGAN,62194,F
42936,3427,KARANGANDONG,61177,F
42937,3414,KARANGANKIDUL,61172,F
42938,3566,KARANGANOM,66381,F
42939,3509,KARANGANOM,62293,F
42940,3397,KARANGANOM,66261,F
42941,3828,KARANGANOM,67361,F
42942,3797,KARANGANYAR,66372,F
42943,3518,KARANGANYAR,63561,F
42944,3634,KARANGANYAR,68284,F
42945,3245,KARANGANYAR,69166,F
42946,3240,KARANGANYAR,67291,F
42947,3464,KARANGANYAR,67131,F
42948,3289,KARANGANYAR,65157,F
42949,3350,KARANGANYAR,69363,F
42950,3843,KARANGANYAR,66362,F
42951,3860,KARANGANYAR,68291,F
42952,3781,KARANGANYAR,64174,F
42953,3599,KARANGASEM,62352,F
42954,3802,KARANGASEM,61383,F
42955,3542,KARANGASRI,63218,F
42956,3752,KARANGAYAR,67382,F
42957,3335,KARANGBENDO,66153,F
42958,3861,KARANGBENDO,67381,F
42959,3509,KARANGBINANGUN,62293,F
42960,3457,KARANGBONG,61254,F
42961,3805,KARANGBONG,67281,F
42962,3326,KARANGCANGKRING,61155,F
42963,3525,KARANGCANGKRING,62272,F
42964,3503,KARANGDAYU,62192,F
42965,3802,KARANGDIYENG,61383,F
42966,3753,KARANGDORO,68485,F
42967,3521,KARANGDOWO,62191,F
42968,3465,KARANGDUAK,69417,F
42969,3812,KARANGDUREN,65162,F
42970,3778,KARANGGANDU,66382,F
42971,3352,KARANGGAYAM,66152,F
42972,3734,KARANGGEBANG,63473,F
42973,3295,KARANGGEDE,63581,F
42974,3805,KARANGGEGER,67281,F
42975,3523,KARANGGENENG,62254,F
42976,3483,KARANGGENENG,63252,F
42977,3388,KARANGGONDANG,66154,F
42978,3745,KARANGGUPITO,63261,F
42979,3707,KARANGHARJO,68466,F
42980,3798,KARANGHARJO,68184,F
42981,3733,KARANGJATI ANYAR,67173,F
42982,3681,KARANGJATI,63284,F
42983,3581,KARANGJERUK,61373,F
42984,3345,KARANGJOHO,63455,F
42985,3834,KARANGKATES,65165,F
42986,3655,KARANGKEDAWANG,61361,F
42987,3862,KARANGKEDAWUNG,68174,F
42988,3329,KARANGKEMBANG,62271,F
42989,3746,KARANGKERING,61124,F
42990,3695,KARANGKETUG,67135,F
42991,3376,KARANGKUTEN,61372,F
42992,3524,KARANGLANGIT,62218,F
42993,3649,KARANGLO KIDUL,63456,F
42994,3486,KARANGLO LOR,63453,F
42995,3789,KARANGLO,62356,F
42996,3767,KARANGLO,67383,F
42997,3727,KARANGLO,61475,F
42998,3668,KARANGMANGU,62167,F
42999,3851,KARANGMELOK,68263,F
43000,3361,KARANGMOJO,63461,F
43001,3583,KARANGMOJO,63395,F
43002,3753,KARANGMULYO,68485,F
43003,3247,KARANGNANGKA,69174,F
43004,3246,KARANGNANGKA,69485,F
43005,3428,KARANGNANGKA,69456,F
43006,3518,KARANGNONGKO,63561,F
43007,3289,KARANGNONGKO,65157,F
43008,3605,KARANGPAKIS,64154,F
43009,3812,KARANGPANDAN,65162,F
43010,3361,KARANGPATIHAN,63461,F
43011,3434,KARANGPATIHAN,63481,F
43012,3863,KARANGPILANG,60221,F
43013,3592,KARANGPOH,61116,F
43014,3805,KARANGPRANTI,67281,F
43015,3774,KARANGPRING,68151,F
43016,3588,KARANGPURI,61261,F
43017,3295,KARANGREJO,63581,F
43018,3439,KARANGREJO,62354,F
43019,3853,KARANGREJO,68411,F
43020,3598,KARANGREJO,66235,F
43021,3607,KARANGREJO,66182,F
43022,3706,KARANGREJO,67155,F
43023,3615,KARANGREJO,66373,F
43024,3646,KARANGREJO,64173,F
43025,3523,KARANGREJO,62254,F
43026,3316,KARANGREJO,66253,F
43027,3422,KARANGREJO,63395,F
43028,3398,KARANGREJO,63382,F
43029,3745,KARANGREJO,63261,F
43030,3830,KARANGREJO,65165,F
43031,3837,KARANGREJO,67262,F
43032,3528,KARANGREJO,61151,F
43033,3764,KARANGREJO,64182,F
43034,3252,KARANGREJO,68462,F
43035,3281,KARANGREJO,68124,F
43036,3556,KARANGREJO,61154,F
43037,3536,KARANGREJO,63181,F
43038,3752,KARANGREJO,67382,F
43039,3754,KARANGREN,67284,F
43040,3454,KARANGSARI,65179,F
43041,3303,KARANGSARI,66293,F
43042,3808,KARANGSARI,68468,F
43043,3669,KARANGSARI,67352,F
43044,3579,KARANGSARI,62314,F
43045,3331,KARANGSEMANDING,61173,F
43046,3405,KARANGSEMI,64451,F
43047,3758,KARANGSOKO,66319,F
43048,3342,KARANGSONO,68154,F
43049,3480,KARANGSONO,63395,F
43050,3749,KARANGSONO,62171,F
43051,3461,KARANGSONO,66171,F
43052,3460,KARANGSONO,63283,F
43053,3368,KARANGSONO,64471,F
43054,3399,KARANGSONO,66292,F
43055,3717,KARANGSONO,67161,F
43056,3733,KARANGSONO,67173,F
43057,3393,KARANGSUKO,65174,F
43058,3553,KARANGTALUN,66281,F
43059,3505,KARANGTALUN,64172,F
43060,3408,KARANGTANJUNG,61271,F
43061,3682,KARANGTAWAR,62262,F
43062,3799,KARANGTENGAH,69483,F
43063,3347,KARANGTENGAH,62362,F
43064,3430,KARANGTENGAH,64294,F
43065,3499,KARANGTENGAH,66364,F
43066,3333,KARANGTINGGIL,62257,F
